"Product Alerts","Product Alerts"
"We can't find the product.","We can't find the product."
"There are not enough parameters.","There are not enough parameters."
"You saved the alert subscription.","You saved the alert subscription."
"Unable to update the alert subscription.","Échec lors de la mise à jour de la souscription aux alertes."
"Alert subscription has been saved.","La souscription aux alertes a été enregistrée."
"You deleted the alert subscription.","You deleted the alert subscription."
"You will no longer receive price alerts for this product.","Vous ne recevrez plus d'alertes de prix pour ce produit."
"The product was not found.","Le produit n'a pas été trouvé."
"You will no longer receive stock alerts for this product.","Vous ne recevrez plus d'alertes de stock pour ce produit."
"You will no longer receive stock alerts.","Vous ne recevrez plus d'alertes de stock."
"Invalid block type: %1","Invalid block type: %1"
"You are receiving this notification because you subscribed to receive alerts when the prices for the following products changed:","Vous recevez cette notification car vous avez choisi de recevoir des alertes lorsque les prix des produits suivants changent :"
Price:,Prix:
"Click here not to receive alerts for this product.","Click here not to receive alerts for this product."
"Unsubscribe from all price alerts","Se désabonner de toutes les alertes de prix"
"You are receiving this notification because you subscribed to receive alerts when the following products are back in stock:","Vous recevez cette notification car vous avez choisi de recevoir des alertes lorsque les produits suivants sont de nouveau disponibles :"
"Unsubscribe from all stock alerts","Se désabonner de toutes les alertes de stock"
"Start Time","Start Time"
Frequency,Frequency
"Error Email Recipient","Error Email Recipient"
"Error Email Sender","Error Email Sender"
"Error Email Template","Error Email Template"
"Allow Alert When Product Price Changes","Allow Alert When Product Price Changes"
"Allow Alert When Product Comes Back in Stock","Allow Alert When Product Comes Back in Stock"
"Price Alert Email Template","Price Alert Email Template"
"Stock Alert Email Template","Stock Alert Email Template"
"Alert Email Sender","Alert Email Sender"
"Product Alerts Run Settings","Product Alerts Run Settings"
"Sign up for price alert","S'enregistrer pour les alertes sur le prix"
"Sign up to be notified when this product is back in stock.","Sign up to be notified when this product is back in stock."
