Remove,Remove
Back,Retour
Price,Prix
"Shopping Cart",Panier
"You added %1 to your shopping cart.","You added %1 to your shopping cart."
"The coupon code ""%1"" is not valid.","The coupon code ""%1"" is not valid."
"Shopping Cart Items","Shopping Cart Items"
Qty,Qty
Subtotal,Sous-total
"Excl. Tax","Taxe non comprise"
Total,Total
"Incl. Tax","Taxe comprise"
"Total incl. tax","Total incl. tax"
"Move to Wishlist","Mettre dans la liste d'idées cadeaux"
"Edit item parameters","Modifier les paramètres de l'objet"
Edit,Modifier
"Remove item","Supprimer l'objet"
Item,Item
"Unit Price","Prix unitaire"
Loading...,Loading...
"* Required Fields","* Champs obligatoires"
Change,Changer
"See price before order confirmation.","Voir le prix avant la confirmation de commande."
"What's this?","Qu'est-ce ?"
"1 item","1 item"
"%1 items","%1 items"
"Product Name","Product Name"
"Invalid method: %1","Invalid method: %1"
"My Cart (1 item)","My Cart (1 item)"
"My Cart (%1 items)","My Cart (%1 items)"
"My Cart","Mon caddy"
"New Address","Nouvelle adresse"
Country,Pays
State/Province,Etat/pays
"Billing Information","Informations de facturation"
"Checkout Method","Méthode de paiement"
"Payment Information","Information paiement"
"Order Review","Révision de la commande"
"Shipping Information","Informations d'expédition"
"Shipping Method","Méthode d'expédition"
"Minimum order amount is %1","Minimum order amount is %1"
"We cannot add this item to your shopping cart","We cannot add this item to your shopping cart"
"We can't find the quote item.","We can't find the quote item."
"We cannot configure the product.","We cannot configure the product."
"%1 was updated in your shopping cart.","%1 was updated in your shopping cart."
"We cannot update the item.","We cannot update the item."
"We cannot update the shopping cart.","We cannot update the shopping cart."
"We cannot remove the item.","We cannot remove the item."
"The coupon code ""%1"" was applied.","The coupon code ""%1"" was applied."
"The coupon code was canceled.","The coupon code was canceled."
"We cannot apply the coupon code.","We cannot apply the coupon code."
"The onepage checkout is disabled.","L'encart pour passer la commande est désactivé."
Checkout,Paiement
"Unable to set Payment Method","Unable to set Payment Method"
"Please agree to all the terms and conditions before placing the order.","Veuillez agréer à tous les termes et conditions avant de passer commande."
"Something went wrong processing your order. Please try again later.","Something went wrong processing your order. Please try again later."
"We can't find the product.","We can't find the product."
"The product does not exist.","Le produit n'existe pas."
"We don't have some of the products you want.","We don't have some of the products you want."
"We don't have as many of some products as you want.","We don't have as many of some products as you want."
"Quantity was recalculated from %1 to %2","Quantity was recalculated from %1 to %2"
"Some products quantities were recalculated because of quantity increment mismatch.","Some products quantities were recalculated because of quantity increment mismatch."
"This quote item does not exist.","This quote item does not exist."
"Display number of items in cart","Afficher le nombre d'objets dans le panier"
"Display item quantities","Afficher les quantités d'objets"
"Load customer quote error","Charger erreur devis client"
"Invalid data","Invalid data"
"The customer address is not valid.","The customer address is not valid."
"There is already a registered customer using this email address. Please log in using this email address or enter a different email address to register your account.","There is already a registered customer using this email address. Please log in using this email address or enter a different email address to register your account."
"Password and password confirmation are not equal.","Password and password confirmation are not equal."
"Invalid shipping method","Invalid shipping method"
"There are more than one shipping address.","There are more than one shipping address."
"Sorry, guest checkout is not enabled.","Sorry, guest checkout is not enabled."
"Account confirmation is required. Please, check your e-mail for confirmation link. To resend confirmation email please <a href=""%1"">click here</a>.","Account confirmation is required. Please, check your e-mail for confirmation link. To resend confirmation email please <a href=""%1"">click here</a>."
"Discount Codes","Codes de réduction"
"Enter your code","Enter your code"
"Apply Coupon","Utiliser le coupon"
"Cancel Coupon","Annuler le coupon"
"Continue Shopping","Continuer les achats"
"Update Shopping Cart","Mettre à jour le panier"
"Clear Shopping Cart","Vider le panier"
"Update Cart","Mettre à jour le panier"
"Unit Price Excl. Tax","Unit Price Excl. Tax"
"Unit Price Incl. Tax","Unit Price Incl. Tax"
"Subtotal Excl. Tax","Subtotal Excl. Tax"
"Subtotal Incl. Tax","Subtotal Incl. Tax"
"Items in Cart","Items in Cart"
"Recently added item(s)","Objets ajoutés récemment"
"You have no items in your shopping cart.","Il n'y a aucun objet dans votre panier."
"Order total will be displayed before you submit the order","Order total will be displayed before you submit the order"
"Cart Subtotal","Cart Subtotal"
"View cart","View cart"
"Are you sure you would like to remove this item from the shopping cart?","Etes-vous sûr de vouloir supprimer cet objet de votre panier ?"
"Click <a href=""%1"">here</a> to continue shopping.","Click <a href=""%1"">here</a> to continue shopping."
"Estimate Shipping and Tax","Estimation du port et des taxes."
"Enter your destination to get a shipping estimate.","Entrez votre destination pour obtenir une estimation des frais de port."
"Please select region, state or province","Veuillez sélectionner la région, l'état et le pays"
City,Ville
"Zip/Postal Code","Code postal"
"Get a Quote","Obtenir une estimation"
"Update Total","Mettre à jour le total"
"View Details","View Details"
"Options Details","Options Details"
Total:,Total:
"Edit item","Modifier l'objet"
"You will see the order total before you submit the order.","You will see the order total before you submit the order."
"Loading next step...","Chargement étape suivante..."
"Select a billing address from your address book or enter a new address.","Choisir une adresse de facturation depuis votre carnet d'adresses ou entrer une nouvelle adresse."
"Email Address","Adresse email"
Company,Société
"VAT Number","Numéro TVA"
Address,Adresse
"Street Address",Rue
"Street Address %1","Street Address %1"
Telephone,Telephone
Fax,Fax
Password,"Mot de passe"
"Confirm Password","Confirmez le mot de passe"
"Save in address book","Sauvegarder dans le carnet d'adresses"
"Ship to this address","Envoyer à cette adresse"
"Ship to different address","Envoyer à une différente adresse"
Continue,Continuer
"Order #","Order #"
"Proceed to Checkout","Continuer le paiement"
Login,Identifiant
"Already registered?","Déjà enregistré ?"
"Please log in below:","Veuillez vous connecter ci-dessous :"
"Forgot Your Password?","Forgot Your Password?"
"Checkout as a Guest or Register","Payer en tant qu'invité ou s'enregistrer"
"Checkout as a Guest","Checkout as a Guest"
"Register to Create an Account","Inscrivez-vous pour créer un compte"
