"An error occurred while clearing the external full page cache.","Une erreur s'est produite pendant le vidage du cache externe de l'ensemble de la page."
"Cookie Lifetime (seconds)","Durée de vie du cookie (secondes)"
"Enable External Cache","Activer le cache externe"
"External Cache Control","Contrôle du cache externe"
"External Full Page Cache Settings","Paramètres du cache externe de l'ensemble de la page"
"External full page cache.","Cache externe de l'ensemble de la page."
"Failed to load external cache control","Impossible de lancer le contrôle du cache externe"
"Flush External Page Cache","Vider le cache externe de la page"
"If empty, default value will be used.","Si le champ est vide, la valeur par défaut sera utilisée."
"The external full page cache has been cleaned.","Le cache externe de l'ensemble de la page a été vidé."
"Zend Full Page Cache","Cache Avestan de l'ensemble de la page"
