"Conditions Combination","Conditions Combination"
"Product Attribute","Product Attribute"
SKU,SKU
"Please choose a condition to add.","Please choose a condition to add."
"Add to Cart","Add to Cart"
"In stock","In stock"
"Out of stock","Out of stock"
"Add to Wish List","Add to Wish List"
"Add to Compare","Add to Compare"
"Catalog Products List","Catalog Products List"
"List of Products","List of Products"
Title,Title
"Display Page Control","Display Page Control"
"Number of Products per Page","Number of Products per Page"
"Number of Products to Display","Number of Products to Display"
Template,Template
"Products Grid Template","Products Grid Template"
"Cache Lifetime (Seconds)","Cache Lifetime (Seconds)"
"Time in seconds between the widget updates.
<br/>If not set, equals to 86400 seconds (24 hours). To refresh instantly, go to Cache Management and clear Blocks HTML Output cache.
<br/> <br/>Warning! Widget will show disabled or unavailable products if cache is not cleared after updating the product."
,
"Time in seconds between the widget updates.
<br/>If not set, equals to 86400 seconds (24 hours). To refresh instantly, go to Cache Management and clear Blocks HTML Output cache.
<br/> <br/>Warning! Widget will show disabled or unavailable products if cache is not cleared after updating the product."
Conditions,Conditions
