"A block identifier with the same properties already exists in the selected store.","Ya existe un identificador de bloque con las mismas propiedades en la tienda seleccionada."
"A directory with the same name already exists. Please try another folder name.","Ya existe un directorio con el mismo nombre. Por favor elija otro nombre de carpeta."
"A page URL key for specified store already exists.","Ya existe una clave de página URL para la tienda especificada."
"Action","Acción"
"Add New Block","Añadir nuevo bloque"
"Add New Page","Añadir nueva página"
"All Countries","Todos los países"
"An error occurred while saving the page.","Ocurrió un error mientras se grababa la página."
"Anchor Custom Text","Texto personalizado del delimitador"
"Anchor Custom Title","Título personalizado del delimitador"
"Are you sure you want to delete current folder?","Está usted seguro de borrar la carpeta acutal?"
"Are you sure you want to delete the selected file?","Está usted seguro de borrar el archivo seleccionado?"
"Block","Bloque"
"Block Information","Información de bloque"
"Block Title","Título de bloque"
"CMS","CMS"
"CMS Content Wrapper","CMS contenedor de contenido"
"CMS Home Page","Página principal del CMS"
"CMS No Cookies Page","Página CMS sin cookies"
"CMS No Route Page","Página CMS sin ruta"
"CMS No-Route Page","Página sin ruta del CMS"
"CMS Page","Página CMS"
"CMS Page Link","Enlace de página CMS"
"CMS Page Link Block Template","Plantilla en bloque de la página de enlaces del CMS"
"CMS Page Link Inline Template","Plantilla en línea de la página de enlaces del CMS"
"CMS Pages (All)","Páginas del CMS (Todas)"
"CMS Static Block","Bloque estático CMS"
"CMS Static Block Default Template","Tema por defecto del bloque estático CMS"
"Cannot create new directory.","No puede crearse un nuevo directorio."
"Cannot delete directory %s.","No puede borrarse el directorio %s."
"Cannot delete root directory %s.","No puede borrarse el directorio raíz %s."
"Cannot upload file.","No puede subir el archivo"
"Collapse All","Desplegar Todo"
"Content","Contenido"
"Content Heading","Cabecera de Contenido"
"Content Management","Gestión de Contenido"
"Contents of a Static Block","Cotenidos de un bloque estático"
"Create Folder...","Crear Carpeta ..."
"Custom Design","Diseño Personalizado"
"Custom Design From","Diseño personalizado desde"
"Custom Design To","Diseño personalizado a"
"Custom Layout","Diseño Personalizado"
"Custom Layout Update XML","Actualización diseño personalizado XML"
"Custom Theme","Tema personalizado"
"Customer Tax Class Information","Información de clase de impuestos del cliente"
"Date Created","Fecha Creada"
"Delete Block","Borrar Bloque"
"Delete File","Borrar Archivo"
"Delete Folder","Borrar Carpeta"
"Delete Page","Borrar Página"
"Description","Descripción"
"Design","Diseño"
"Disabled","Deshabilitado"
"Disabled Completely","Desactivar completamente"
"Disabled by Default","Deshabilitado por defecto"
"Edit Block","Editar bloque"
"Edit Block '%s'","Editar Bloque '%s'"
"Edit Page","Editar Página"
"Edit Page '%s'","Editar Página '%s'"
"Enable WYSIWYG Editor","Activar Editor WYSIWYG"
"Enabled","Habilitado"
"Enabled by Default","Habilitado por defecto"
"Expand All","Expandir todo"
"General Information","Información general"
"Go to Home Page","Ir a la página de inicio"
"Home","Inicio"
"ID","ID"
"Identifier","Identificador"
"If empty, the Page Title will be used","Si se deja vacío, se usará elTítulo de la Página"
"Images (%s)","Imágenes (%s)"
"Insert File","Añadir Fichero"
"Invalid folder name. Please, use alphanumeric characters, underscores and dashes.","Nombre de carpeta inválido. Por favor, use caracteres alfanuméricos, subrayados y guiones."
"Keywords","Palabras clave"
"Last Modified","Ultima modificación"
"Layout","Diseño"
"Layout Update XML","XML para actualización de diseño"
"Link to a CMS Page","Enlace a una página de CMS"
"Manage Pages","Administrar páginas"
"Media Gallery","Galería de medios"
"Media Storage","Almacenamiento de objetos multimedia"
"Meta Data","Metadatos"
"Meta Description","Metadescipción"
"Meta Keywords","Meta palabras clave"
"New Block","Nuevo bloque"
"New Folder Name:","Nombre de la nueva carpeta"
"New Page","Nueva Página"
"No files found","No se encontraron archivos"
"Page Information","Información de la página"
"Page Layout","Diseño de página"
"Page Status","Estado de la página"
"Page Title","Título de la página"
"Pages","Páginas"
"Product Tax Class Information","Información de clase impositiva del producto"
"Redirect to CMS-page if Cookies are Disabled","Redirigir a página CMS si las cookies están desactivadas"
"Relative to Website Base URL","En relación a la URL básica del sitio web"
"Save Block","Guardar bloque"
"Save Page","Guardar página"
"Save Process","Guardar proceso"
"Select Block...","Seleccionar bloque..."
"Select Page...","Seleccionar página..."
"Show Breadcrumbs for CMS Pages","Mostrar rastro de navegación para las páginas CMS"
"Show Notice if JavaScript is Disabled","Mostrar aviso si JavaScript está desactivado"
"Static Blocks","Bloques estáticos"
"Status","Estado"
"Storage Root","Raíz de almacenamiento"
"Store View","Ver Tienda"
"Template","Plantilla"
"The block has been deleted.","Se eliminó el bloque."
"The block has been saved.","Se guardó el bloque."
"The directory %s is not writable by server.","El servidor no puede escribir en el directorio %s."
"The page URL key cannot consist only of numbers.","La clave de dirección URL de la página no puede consistir sólo en números."
"The page URL key contains capital letters or disallowed symbols.","El URL de la página contiene letras mayúsculas o símbolos no permitidos."
"The page has been deleted.","Se eliminó la página."
"The page has been saved.","Se guardó la página."
"The static block content cannot contain  directive with its self.","El contenido del bloque estático no puede incluir directriz dentro de sí."
"This block no longer exists.","Este bloque ya no existe."
"This page no longer exists.","Esta página ya no existe."
"Title","Título"
"URL Key","Clave URL"
"Unable to find a block to delete.","No se puede encontrar un bloque para eliminar."
"Unable to find a page to delete.","No se puede encontrar una página para eliminar."
"WYSIWYG Options","Opciones de formato WYSIWYG"
"px.","px."
