"(Make sure you keep it in a safe place.)","(Asegúrese de guardarlo en un lugar seguro.)"
"(Optional. Leave blank for no prefix)","(Opcional. Déjelo en blanco si no desea agregar un prefijo.)"
"(ver. %s)","(ver. %s)"
"Additional path added after Base URL to access your Administrative Panel (e.g. admin, backend, control etc.).","Ruta adicional que se agrega después de la dirección URL básica para tener acceso al Panel de Administración (por ejemplo, administración, área técnica, control, etc.)."
"Admin Path","Ruta de administración"
"After successfull installation please click the button below.","Después de realizar correctamente la instalación, haga clic en el siguiente botón."
"All packages were installed, click 'OK' to continue with installation.","Se instalaron todos los paquetes. Haga clic en 'Aceptar' para continuar con la instalación."
"Alternatively you could try the 'Manual Downloads and Upgrades' method.","De forma alternativa, puede intentar utilizar el método 'Descargas y actualizaciones manuales'."
"Base URL","Dirección URL básica"
"Before you continue to your store, please make a note of your encryption key (Magento uses it to encrypt passwords, credit cards and more).","Antes de continuar con su tienda, tome nota de su clave de cifrado (Magento la utiliza para cifrar las contraseñas, las tarjetas de crédito y más)."
"Check out our","Descubra nuestro"
"Check this box only if it is not possible to automatically validate Secure URL, for example if HTTP authentication is required.","Marque esta casilla sólo si no es posible validar automáticamente las direcciones URL seguras, por ejemplo, si se necesita autenticación HTTP."
"Check this box only if it is not possible to automatically validate the Base URL.","Marque esta casilla sólo si no es posible validar automáticamente la dirección URL básica."
"Choose this if you would like to test frontend and backend functionality.","Elija esta opción si desea probar el funcionamiento de la interfaz del cliente y el área de administración."
"Configuration","Configuración"
"Confirm Password","Confirma Contraseña"
"Connection","Conexión"
"Continue","Continuar"
"Continue After Manual Download","Continuar después de la descarga manual"
"Continue Full Download / SVN Installation","Continuar la descarga completa/instalación de SVN"
"Create Admin Account","Crear cuenta de administración"
"Currently this is the most stable state available for Magento packages.","Actualmente éste es el estado más estable disponible para los paquetes de Magento."
"Database","Base de datos"
"Database Connection","Conexión a la base de datos"
"Database Name","Nombre de la base de datos"
"Database Name cannot be empty.","El nombre de la base de datos no puede estar vacío."
"Database Type","Tipo de base de datos"
"Database connection error.","Error de conexión de la base de datos."
"Database host","Host de base de datos"
"Database server does not support the InnoDB storage engine.","El servidor de la base de datos no es compatible el motor de almacenamiento InnoDB."
"Database user name","Nombre de usuario de la base de datos"
"Database user password","Contraseña de usuario de la base de datos"
"Default Currency","Moneda predeterminada"
"Download","Descargar"
"Download Magento Core Modules and Updates","Descargar los módulos básicos y las actualizaciones de Magento"
"Downloading and installing Magento, please wait...","Descargando e instalando Magento. Espere, por favor."
"Email","Correo electrónico"
"Email Address","Dirección de email"
"Enable Charts","Activar gráficos"
"Enable this option if you want the charts to be displayed on Dashboard.","Active esta opción si desea mostrar los cuadros en el Panel de Control."
"Enable this option only if you have SSL available.","Active esta opción sólo si tiene SSL disponible."
"Encryption Key","Clave de cifrado"
"File System","Sistema de archivos"
"First Name","Nombre"
"Full Download / SVN Installation","Descarga completa/instalación de SVN"
"Get ready to experience Open-Source eCommerce Evolved.","Prepárese para descubrir la evolución del comercio electrónico de código abierto."
"Go to Backend","Ir al área de administración"
"Go to Frontend","Ir a la interfaz del cliente"
"Having trouble installing Magento?","¿Tiene problemas con la instalación de Magento?"
"Help Us to Keep Magento Healthy","Ayúdenos a que Magento siga funcionando correctamente"
"Host","Host"
"I agree to the above terms and conditions.","Estoy de acuerdo con los términos y las condiciones que se establecen más arriba."
"If you are a developer and would like to have the latest public updates, choose this option.","Si es desarrollador y desea recibir las actualizaciones públicas más reciente, elija esta opción."
"If you are running PHP as CGI, your PHP processes may run under the same user as the user you used when uploading Magento files.","Si ejecuta PHP como CGI, sus procesos de PHP pueden ejecutarse con el mismo usuario que utilizó al cargar los archivos de Magento."
"If you are running the install wizard over a previously downloaded and installed Magento installation, proceed with this method.","Si está ejecutando el asistente de instalación sobre una instalación de Magento descargada e instalada previamente, siga con este método."
