None,Keine
Cancel,Cancel
Back,Zurück
Subtotal,Subtotal
"Excl. Tax","Steuer weglassen"
Total,Gesamtbetrag
"Incl. Tax","Steuer inkludieren"
Reset,Zurücksetzen
"Unit Price",Einheitspreis
Tax,Steuer
Save,Save
Name,Name
Code,Code
"Sort Order",Sortierreihenfolge
"Save and Continue Edit","Speichern und Bearbeitung fortsetzen"
"Are you sure you want to do this?","Sind Sie sicher, dass sie das tun wollen?"
"New Rule","Neue Regel"
Priority,Priorität
"Edit Rule","Regel ändern"
Country,Land
"Billing Address","Billing Address"
"Shipping Address","Shipping Address"
Sales,Verkäufe
CSV,CSV
"Excel XML",Excel-XML
Rate,Steuersatz
"Shipping Incl. Tax (%1)","Shipping Incl. Tax (%1)"
"Shipping Excl. Tax (%1)","Shipping Excl. Tax (%1)"
"Grand Total Excl. Tax","Gesamtsumme zzgl. Steuern"
"Grand Total Incl. Tax","Gesamtsumme inkl. Steuern"
"Subtotal (Excl. Tax)","Zwischensumme (exkl. MwSt.)"
"Subtotal (Incl. Tax)","Zwischensumme (inkl. MwSt.)"
"Row Total",Zeilensumme
"Tax Rate Information",Steuersatzinformation
"Tax Identifier",Steuerbezeichner
"Zip/Post is Range","Postleitzahl ist im Bereich"
"Zip/Post Code",Postleitzahl
"'*' - matches any; 'xyz*' - matches any that begins on 'xyz' and are not longer than %1.","'*' - matches any; 'xyz*' - matches any that begins on 'xyz' and are not longer than %1."
"Range From","Im Bereich von"
"Range To","Im Bereich bis"
State,Staat
"Rate Percent","Steuersatz Prozent"
"Tax Titles",Steuertitel
"Add New Tax Rate","Neuen Steuersatz hinzufügen"
"Delete Rate","Steuersatz löschen"
"Save Rate","Steuersatz speichern"
"Manage Tax Rules","Steuerregeln verwalten"
"Add New Tax Rule","Neue Steuerregel hinzufügen"
"Save Rule","Regel speichern"
"Delete Rule","Regel löschen"
"Tax Rule Information",Steuerregelinformation
"Customer Tax Class",Kundensteuerklasse
"Product Tax Class",Produktsteuerklasse
"Tax Rate",Steuersatz
"Tax rates at the same priority are added, others are compounded.","Steuersätze mit gleicher Priorität sind hinzugefügt, andere sind zusammengesetzt."
"Calculate Off Subtotal Only","Calculate Off Subtotal Only"
"Do you really want to delete this tax class?","Do you really want to delete this tax class?"
"Add New Tax Class","Add New Tax Class"
"Subtotal (Excl.Tax)","Zwischensumme (exkl. MwSt.)"
"Subtotal (Incl.Tax)","Zwischensumme (inkl. MwSt.)"
"Shipping & Handling (Excl.Tax)","Versandkosten (exkl. MwSt.)"
"Shipping & Handling (Incl.Tax)","Versandkosten (inkl. MwSt)"
"Grand Total (Excl.Tax)","Gesamtsumme (zzgl. Steuern)"
"Grand Total (Incl.Tax)","Gesamtsumme (inkl. Steuern)"
"Tax Zones and Rates","Tax Zones and Rates"
"Manage Tax Rates","Steuersätze verwalten"
"New Tax Rate","Neuer Steuersatz"
"The tax rate has been saved.","Der Steuersatz wurde gespeichert."
"Something went wrong saving this rate.","Something went wrong saving this rate."
"Edit Tax Rate","Steuersatz bearbeiten"
"The tax rate has been deleted.","Der Steuersatz wurde gelöscht."
"Something went wrong deleting this rate.","Something went wrong deleting this rate."
"Something went wrong deleting this rate because of an incorrect rate ID.","Something went wrong deleting this rate because of an incorrect rate ID."
"An error occurred while deleting this tax rate.","An error occurred while deleting this tax rate."
"Import and Export Tax Rates","Import and Export Tax Rates"
"The tax rate has been imported.","Der Steuersatz wurde importiert."
"Invalid file upload attempt","Ungültige Datei hochgeladen"
"Tax Rules",Steuerregeln
"New Tax Rule","New Tax Rule"
"The tax rule has been saved.","Die Steuerregel wurde gespeichert."
"Something went wrong saving this tax rule.","Something went wrong saving this tax rule."
"This rule no longer exists.","Diese Regel existiert nicht mehr."
"The tax rule has been deleted.","Die Steuerregel wurde gelöscht."
"Something went wrong deleting this tax rule.","Something went wrong deleting this tax rule."
"Something went wrong saving this tax class.","Something went wrong saving this tax class."
"Something went wrong deleting this tax class.","Something went wrong deleting this tax class."
"Please fill all required fields with valid information.","Please fill all required fields with valid information."
"Rate Percent should be a positive number.","Rate Percent should be a positive number."
"Maximum zip code length is 9.","Maximum zip code length is 9."
"Zip code should not contain characters other than digits.","Zip code should not contain characters other than digits."
"Range To should be equal or greater than Range From.","Range To should be equal or greater than Range From."
"This class no longer exists.","This class no longer exists."
"You cannot delete this tax class because it is used in Tax Rules. You have to delete the rules it is used in first.","You cannot delete this tax class because it is used in Tax Rules. You have to delete the rules it is used in first."
"You cannot delete this tax class because it is used in existing %1(s).","You cannot delete this tax class because it is used in existing %1(s)."
"Custom price if available","Benutzerdefinierter Preis falls verfügbar"
"Original price only","Nur Originalpreis"
"Shipping Origin","Shipping Origin"
"No (price without tax)","No (price without tax)"
"Yes (only price with tax)","Yes (only price with tax)"
"Both (without and with tax)","Both (without and with tax)"
"Grand Total (Excl. Tax)","Gesamtsumme (zzgl. Steuern)"
"Grand Total (Incl. Tax)","Gesamtsumme (inkl. Steuern)"
"Shipping (Excl. Tax)","Versand (excl. MwSt.)"
"Shipping (Incl. Tax)","Versand (inkl. MwSt.)"
"Before Discount","Vor Rabatt"
"After Discount","Nach Rabatt"
"Excluding Tax","Zuzüglich Steuern"
"Including Tax","Inklusive Steuern"
"Including and Excluding Tax","Inklusive und zuzüglich Steuern"
"Warning tax configuration can result in rounding errors. ","Warning tax configuration can result in rounding errors. "
"Store(s) affected: ","Store(s) affected: "
"Click on the link to <a href=""%1"">ignore this notification</a>","Click on the link to <a href=""%1"">ignore this notification</a>"
"Warning tax discount configuration might result in different discounts
                                than a customer might expect. ","Warning tax discount configuration might result in different discounts
                                than a customer might expect. "
"Please see <a href=""%1"">documentation</a> for more details. ","Please see <a href=""%1"">documentation</a> for more details. "
"Click here to go to <a href=""%1"">Tax Configuration</a> and change your settings.","Click here to go to <a href=""%1"">Tax Configuration</a> and change your settings."
"customer group","customer group"
product,product
"Import Tax Rates","Steuersätze importieren"
"Export Tax Rates","Steuersätze exportieren"
Note:,Note:
"Leave this field empty if you wish to use the tax identifier.","Leave this field empty if you wish to use the tax identifier."
"Do you really want to delete this tax rate?","Do you really want to delete this tax rate?"
"Add New Class","Neue Klasse hinzufügen"
"Default Country","Default Country"
"Tax Calculation Based On","Tax Calculation Based On"
"Tax Classes","Tax Classes"
"Tax Class for Shipping","Tax Class for Shipping"
"Default Tax Class for Product","Default Tax Class for Product"
"Default Tax Class for Customer","Default Tax Class for Customer"
"Calculation Settings","Calculation Settings"
"Tax Calculation Method Based On","Tax Calculation Method Based On"
"Catalog Prices","Catalog Prices"
"This sets whether catalog prices entered by admin include tax.","This sets whether catalog prices entered by admin include tax."
"Shipping Prices","Shipping Prices"
"This sets whether shipping amounts entered by admin or obtained from gateways include tax.","This sets whether shipping amounts entered by admin or obtained from gateways include tax."
"Apply Customer Tax","Apply Customer Tax"
"Apply Discount On Prices","Apply Discount On Prices"
"Apply discount on price including tax is calculated based on store tax, if ""Apply Tax after Discount"" is selected.","Apply discount on price including tax is calculated based on store tax, if ""Apply Tax after Discount"" is selected."
"Apply Tax On","Apply Tax On"
"Enable Cross Border Trade","Enable Cross Border Trade"
"When catalog price includes tax, enable this setting will fix the price no matter what the customer's tax rate is.","When catalog price includes tax, enable this setting will fix the price no matter what the customer's tax rate is."
"Default Tax Destination Calculation","Default Tax Destination Calculation"
"Default State","Default State"
"Default Post Code","Default Post Code"
"Price Display Settings","Price Display Settings"
"Display Product Prices In Catalog","Display Product Prices In Catalog"
