"""%s"" coupon code is not valid.","""%s"" coupon code is niet geldig."
"%s","%s"
"%s / %s rate:","%s / %s ratio:"
"%s for %s","%s voor %s"
"%s order(s) cannot be canceled","%s bestelling(en) kunnen niet geannuleerd worden"
"%s order(s) have been canceled.","%s order(s) zijn geannuleerd."
"%s order(s) have been put on hold.","%s order(s) zijn in de wachtstand gezet."
"%s order(s) have been released from holding status.","%s order(s) zijn vrijgelaten uit wacht status."
"%s order(s) were not put on hold.","%s bestelling(en) zijn uitgesteld"
"%s order(s) were not released from holding status.","%s bestelling(en) zijn niet vrijgemaakt uit uitgestelde status"
"* - Enter custom price excluding tax","* - Voer aangepaste prijs exclusief belasting in"
"* - Enter custom price including tax","* - Voer aangepaste prijs inclusief belasting in"
"-- Please Select --","-- Selecteer Alstublieft --"
"-- Please Select Billing Agreement--","-- Selecteer a.u.b. rekeningovereenkomst --"
"About This Order:","Over deze bestelling:"
"About This Profile:","Over dit profiel:"
"About Your Invoice","Over Uw Factuur"
"About Your Order","Over uw bestelling"
"About Your Refund","Over Uw Terugbetaling"
"About Your Shipment","Over Uw Zending"
"Accept Payment","Accepteer betaling"
"Accept or Deny Payment","Accepteer of weiger betaling"
"Account Information","Account Gegevens"
"Action","actie"
"Actions","acties"
"Activate","Activeer"
"Active","Actief"
"Add","Toevoegen"
"Add New Address","Adres Toevoegen"
"Add Order Comments","Voeg bestelcommentaar toe"
"Add Package","Pakket toevoegen"
"Add Products","producten toevoegen"
"Add Selected Product(s) to Option","Voeg geselecteerde product(en) toe aan optie"
"Add Selected Product(s) to Order","Voeg geselecteerde product(en) toe aan bestelling"
"Add Selected Product(s) to Package","Geselecteerde product(en) aan pakket toevoegen"
"Add To Order","Voeg toe aan bestelling"
"Add Tracking Number","Voeg traceernummer toe"
"Add comment to order","Voeg commentaar toe aan bestelling."
"Add new comment to shipment","Voeg nieuw commentaar toe aan verzending."
"Add new tracking number","Voeg nieuw traceernummer toe."
"Add to Cart","In winkelmand"
"Additional Product Info","Verdere productinformatie"
"Address","Adres"
"Address model is not defined.","Adresmodel is niet gedefinieerd"
"Adjustment Fee","Aanpassingstoeslag"
"Adjustment Refund","Aanpassingsbetaling"
"Agreement Information","Overeenkomst informatie"
"Allow Reorder","Sta nabestelling toe"
"Amount","Aantal"
"Amount: %s.","Hoeveelheid: %s."
"An error occurred while assigning order status. Status has not been assigned.","Er is een fout opgetreden tijdens het toewijzen van uw orderstatus. Status is niet toegewezen."
"An error occurred while creating shipping label.","Er heeft zich een fout voorgedaan bij het aanmaken van het verzendingslabel."
"An error occurred while saving order status. The status has not been added.","Er is een fout opgetreden tijdens het opslaan van uw orderstatus. Status is niet toegevoegd."
"An error occurred while unassigning order status.","Er is een fout opgetreden tijdens het ongedaan maken van uw orderstatus."
"An error occurred while updating the order address. The address has not been changed.","Er is een fout opgetreden tijdens het bijwerken van het bestellingsadres. Het adres is niet veranderd."
"An item option with code %s already exists.","Er bestaat reeds een item optie met de code %s."
"Anchor Custom Title","Anker Custom Titel"
"Append Comments","Voeg commentaar toe"
"Apply","Invullen"
"Apply Coupon Code","Vul couponcode in"
"Approved the payment online.","De betaling is online goedgekeurd"
"Are you sure you want to accept this payment?","Weet u zeker dat u deze betaling wilt accepteren?"
"Are you sure you want to cancel this order?","Weet u zeker dat u deze bestelling wilt annuleren?"
"Are you sure you want to deny this payment?","Weet u zeker dat u deze betaling wilt weigeren?"
"Are you sure you want to do this?","Weet u zeker dat u dit wilt doen?"
"Are you sure you want to send Creditmemo email to customer?","Weet u zeker dat u een credietmemo-mail naar de klant wilt sturen?"
"Are you sure you want to send Invoice email to customer?","Weet u zeker dat u een factuur-mail naar de klant wilt sturen?"
"Are you sure you want to send Shipment email to customer?","Weet u zeker dat u een verzendings-mail naar de klant wilt sturen?"
"Are you sure you want to send order email to customer?","Weet u zeker dat u een bestellings-mail naar de klant wilt sturen?"
"Are you sure you want to void the payment?","Weet u zeker dat u de betaling wilt leegmaken?"
"Are you sure?","Weet u het zeker?"
"Are you sure? This order will be canceled and a new one will be created instead","Weet u het zeker? Deze bestelling zal geannuleerd worden en er zal een nieuwe worden gemaakt."
"Assign Order Status to State","Zet Orderstatus als Staat"
"Assign Status to State","Zet Status als Staat"
"Assignment Information","Opdracht Informatie"
"At least a payment ID must be set.","Tenminste moet er een betaal-ID worden ingesteld."
"Authorization","Autorisatie"
"Authorized amount of %s.","Geautoriseerd bedrag van %s."
"Authorizing amount of %s is pending approval on gateway.","Te autoriseren bedrag van %s wacht op goedkeuring op toegangspoort."
"Back","Terug"
"Back to Billing Agreements","Terug naar Factureringsovereenkomsten"
"Back to My Orders","Terug naar Mijn Bestellingen"
"Back to Recurring Profiles","Terug naar Terugkomende Profielen"
"Backordered","Nabesteld"
"Bestsellers","Bestsellers"
"Bill to Name","Rekening op naam"
"Billing","Facturatie"
"Billing Address","Factuuradres"
"Billing Agreement","Factuurovereenkomst"
"Billing Agreement # %s","Factureringsovereenkomst # %s"
"Billing Agreement #%s","Factureringsovereenkomst #%s"
"Billing Agreement View","Factureringsovereenkomst Beeld"
